danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist_name,hot?
0.532,0.355,9,-6.815,0,0.0335,0.87,5.6e-06,0.0913,0.395,110.206,audio_features,4yIkpDdPjIN8bTHqck7R2J,spotify:track:4yIkpDdPjIN8bTHqck7R2J,https://api.spotify.com/v1/tracks/4yIkpDdPjIN8bTHqck7R2J,https://api.spotify.com/v1/audio-analysis/4yIkpDdPjIN8bTHqck7R2J,215510,4,attica '71 (acoustic),olivver the kid,not_hot
0.417,0.433,4,-8.958,1,0.0415,0.0726,0.0,0.123,0.207,169.92,audio_features,0xkGTPTijMU84dtHr3KQQi,spotify:track:0xkGTPTijMU84dtHr3KQQi,https://api.spotify.com/v1/tracks/0xkGTPTijMU84dtHr3KQQi,https://api.spotify.com/v1/audio-analysis/0xkGTPTijMU84dtHr3KQQi,341823,4,qaafirana,"arijit singh, nikhita gandhi",not_hot
0.538,0.334,3,-8.0,1,0.0337,0.585,0.0,0.0851,0.722,88.084,audio_features,7zNMkRAX6YiP0pH2yroCKB,spotify:track:7zNMkRAX6YiP0pH2yroCKB,https://api.spotify.com/v1/tracks/7zNMkRAX6YiP0pH2yroCKB,https://api.spotify.com/v1/audio-analysis/7zNMkRAX6YiP0pH2yroCKB,153040,4,hero,loke,not_hot
0.75,0.214,9,-10.173,1,0.037,0.901,1.43e-06,0.116,0.448,118.075,audio_features,6yb8ktQyg2mH4fOUeIYkd5,spotify:track:6yb8ktQyg2mH4fOUeIYkd5,https://api.spotify.com/v1/tracks/6yb8ktQyg2mH4fOUeIYkd5,https://api.spotify.com/v1/audio-analysis/6yb8ktQyg2mH4fOUeIYkd5,293376,4,niña bonita - acústico,dstance,not_hot
0.736,0.378,7,-10.472,0,0.182,0.206,0.000469,0.106,0.716,124.952,audio_features,6eIZaT9qNz9lVrhWbJOWls,spotify:track:6eIZaT9qNz9lVrhWbJOWls,https://api.spotify.com/v1/tracks/6eIZaT9qNz9lVrhWbJOWls,https://api.spotify.com/v1/audio-analysis/6eIZaT9qNz9lVrhWbJOWls,184500,4,"sofa, breja e netflix","mac júlia, pejota",not_hot
0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,audio_features,5kqIPrATaCc2LqxVWzQGbk,spotify:track:5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,237300,4,7 years,lukas graham,not_hot
0.595,0.435,9,-6.837,1,0.0382,0.55,0.0,0.102,0.402,135.719,audio_features,2HR81zMSX5uRGIVO5oerjr,spotify:track:2HR81zMSX5uRGIVO5oerjr,https://api.spotify.com/v1/tracks/2HR81zMSX5uRGIVO5oerjr,https://api.spotify.com/v1/audio-analysis/2HR81zMSX5uRGIVO5oerjr,235800,4,大哥,janice vidal,not_hot
0.688,0.82,6,-4.715,0,0.155,0.233,0.0,0.091,0.804,107.833,audio_features,2QmsKag0YaqhAbpR9Nwmpn,spotify:track:2QmsKag0YaqhAbpR9Nwmpn,https://api.spotify.com/v1/tracks/2QmsKag0YaqhAbpR9Nwmpn,https://api.spotify.com/v1/audio-analysis/2QmsKag0YaqhAbpR9Nwmpn,208254,4,epa wei,danny ocean,not_hot
0.738,0.72,5,-5.627,0,0.0282,0.056,5.52e-05,0.148,0.615,102.015,audio_features,156P4JWnRTEMvh3ZxTZejO,spotify:track:156P4JWnRTEMvh3ZxTZejO,https://api.spotify.com/v1/tracks/156P4JWnRTEMvh3ZxTZejO,https://api.spotify.com/v1/audio-analysis/156P4JWnRTEMvh3ZxTZejO,238146,4,hoaprox (you & me alone),"hoaprox, minh",not_hot
0.776,0.969,8,-0.079,0,0.105,0.0149,0.000153,0.352,0.802,94.018,audio_features,3T0KcbL448JvlX81gazhAd,spotify:track:3T0KcbL448JvlX81gazhAd,https://api.spotify.com/v1/tracks/3T0KcbL448JvlX81gazhAd,https://api.spotify.com/v1/audio-analysis/3T0KcbL448JvlX81gazhAd,184609,4,"mummy nu pasand (from ""jai mummy di"")","sunanda sharma, tanishk bagchi",not_hot
0.602,0.501,9,-6.145,1,0.0674,0.0707,0.0,0.169,0.0486,86.923,audio_features,4fkCcUS3Gl5cRi9zNt7oMa,spotify:track:4fkCcUS3Gl5cRi9zNt7oMa,https://api.spotify.com/v1/tracks/4fkCcUS3Gl5cRi9zNt7oMa,https://api.spotify.com/v1/audio-analysis/4fkCcUS3Gl5cRi9zNt7oMa,314150,4,sma,"nasty c, rowlene",not_hot
0.499,0.497,5,-7.24,0,0.0549,0.0474,0.0,0.126,0.292,170.059,audio_features,3oZ1k0maDv6kIcFMy03OdW,spotify:track:3oZ1k0maDv6kIcFMy03OdW,https://api.spotify.com/v1/tracks/3oZ1k0maDv6kIcFMy03OdW,https://api.spotify.com/v1/audio-analysis/3oZ1k0maDv6kIcFMy03OdW,181067,4,viernes 13,marcos menchaca,not_hot
0.774,0.473,1,-5.122,0,0.0569,0.221,0.0,0.222,0.416,97.953,audio_features,4oM9DGUTrRaXJDypxxHztZ,spotify:track:4oM9DGUTrRaXJDypxxHztZ,https://api.spotify.com/v1/tracks/4oM9DGUTrRaXJDypxxHztZ,https://api.spotify.com/v1/audio-analysis/4oM9DGUTrRaXJDypxxHztZ,177253,4,la la land (feat. yg),bryce vine,not_hot
0.57,0.487,7,-6.683,1,0.0281,0.373,0.0,0.193,0.425,139.987,audio_features,5V3eOL0Zyb3OqhwOmFRvyO,spotify:track:5V3eOL0Zyb3OqhwOmFRvyO,https://api.spotify.com/v1/tracks/5V3eOL0Zyb3OqhwOmFRvyO,https://api.spotify.com/v1/audio-analysis/5V3eOL0Zyb3OqhwOmFRvyO,281183,4,地球上最浪漫的一首歌,alien huang,not_hot
0.803,0.524,11,-6.833,0,0.0987,0.548,3.72e-05,0.135,0.534,80.035,audio_features,5k3QGt8B4gTv5N3Ct03uur,spotify:track:5k3QGt8B4gTv5N3Ct03uur,https://api.spotify.com/v1/tracks/5k3QGt8B4gTv5N3Ct03uur,https://api.spotify.com/v1/audio-analysis/5k3QGt8B4gTv5N3Ct03uur,174000,4,seguro te pierdo,"sergi, kid flex",not_hot
0.532,0.489,4,-7.419,1,0.0311,0.149,0.0,0.237,0.32,139.807,audio_features,3qXsX3mYSsD1DmAvc3PE3N,spotify:track:3qXsX3mYSsD1DmAvc3PE3N,https://api.spotify.com/v1/tracks/3qXsX3mYSsD1DmAvc3PE3N,https://api.spotify.com/v1/audio-analysis/3qXsX3mYSsD1DmAvc3PE3N,229627,4,love you anymore,michael bublé,not_hot
0.736,0.67,10,-6.702,1,0.311,0.186,0.0,0.114,0.845,130.032,audio_features,5wujBwqG7INdStqGd4tRMX,spotify:track:5wujBwqG7INdStqGd4tRMX,https://api.spotify.com/v1/tracks/5wujBwqG7INdStqGd4tRMX,https://api.spotify.com/v1/audio-analysis/5wujBwqG7INdStqGd4tRMX,169999,4,armed and dangerous,juice wrld,not_hot
0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,audio_features,5Z3GHaZ6ec9bsiI5BenrbY,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,https://api.spotify.com/v1/tracks/5Z3GHaZ6ec9bsiI5BenrbY,https://api.spotify.com/v1/audio-analysis/5Z3GHaZ6ec9bsiI5BenrbY,202547,4,young dumb & broke,khalid,not_hot
0.799,0.69,7,-7.252,1,0.1,0.282,0.001,0.143,0.682,106.034,audio_features,0GmiGIxXDNrePrHBpijYDp,spotify:track:0GmiGIxXDNrePrHBpijYDp,https://api.spotify.com/v1/tracks/0GmiGIxXDNrePrHBpijYDp,https://api.spotify.com/v1/audio-analysis/0GmiGIxXDNrePrHBpijYDp,352442,4,sigue bailandome,"yannc, darkiel, eladio carrion, brray, myke towers",not_hot
0.758,0.718,4,-6.129,0,0.0383,0.00565,0.00132,0.0781,0.127,115.04,audio_features,3CWuU5kIw8zsWJTcgreUwl,spotify:track:3CWuU5kIw8zsWJTcgreUwl,https://api.spotify.com/v1/tracks/3CWuU5kIw8zsWJTcgreUwl,https://api.spotify.com/v1/audio-analysis/3CWuU5kIw8zsWJTcgreUwl,233726,4,strangers,sigrid,not_hot
0.675,0.43,10,-10.902,1,0.0383,0.923,2.22e-06,0.0922,0.528,110.137,audio_features,3039BlWIYsdHLXgO1XPNRN,spotify:track:3039BlWIYsdHLXgO1XPNRN,https://api.spotify.com/v1/tracks/3039BlWIYsdHLXgO1XPNRN,https://api.spotify.com/v1/audio-analysis/3039BlWIYsdHLXgO1XPNRN,161453,4,v korunách stromov,"kontrafakt, samey",not_hot
0.786,0.428,5,-10.011,0,0.31,0.0933,1.1e-06,0.156,0.556,97.001,audio_features,6PYnUsNEpYC7A4BS2sjw3L,spotify:track:6PYnUsNEpYC7A4BS2sjw3L,https://api.spotify.com/v1/tracks/6PYnUsNEpYC7A4BS2sjw3L,https://api.spotify.com/v1/audio-analysis/6PYnUsNEpYC7A4BS2sjw3L,255000,4,right back,khalid,not_hot
0.872,0.599,8,-8.301,1,0.0631,0.00773,0.0441,0.0296,0.652,111.984,audio_features,4tYw8LJySmSEopvN1AknXv,spotify:track:4tYw8LJySmSEopvN1AknXv,https://api.spotify.com/v1/tracks/4tYw8LJySmSEopvN1AknXv,https://api.spotify.com/v1/audio-analysis/4tYw8LJySmSEopvN1AknXv,377182,4,"sithi shwi (feat. big zulu, dj maphorisa & kabza de small)",young stunna,not_hot
0.742,0.679,7,-4.594,1,0.0259,0.0488,0.0,0.0754,0.856,100.041,audio_features,5tiZBnx5IvETA0Pj3gELjn,spotify:track:5tiZBnx5IvETA0Pj3gELjn,https://api.spotify.com/v1/tracks/5tiZBnx5IvETA0Pj3gELjn,https://api.spotify.com/v1/audio-analysis/5tiZBnx5IvETA0Pj3gELjn,201398,4,me & ur ghost,blackbear,not_hot
0.855,0.704,7,-6.58,1,0.24,0.164,0.0,0.0998,0.567,130.025,audio_features,2K82hmiYt3POvX56n6lJH0,spotify:track:2K82hmiYt3POvX56n6lJH0,https://api.spotify.com/v1/tracks/2K82hmiYt3POvX56n6lJH0,https://api.spotify.com/v1/audio-analysis/2K82hmiYt3POvX56n6lJH0,180923,4,česká floriida,"robin zoot, koky, yzomandias",not_hot
0.392,0.645,1,-6.198,0,0.0326,0.34,0.0,0.172,0.326,81.258,audio_features,0HG9CMlvVLF2hlsdhWhlf7,spotify:track:0HG9CMlvVLF2hlsdhWhlf7,https://api.spotify.com/v1/tracks/0HG9CMlvVLF2hlsdhWhlf7,https://api.spotify.com/v1/audio-analysis/0HG9CMlvVLF2hlsdhWhlf7,236000,4,zo bijzonder,cemi,not_hot
0.748,0.568,10,-9.156,0,0.291,0.271,1.89e-06,0.123,0.884,179.96,audio_features,36sCyXGpgGVkiPaTObxvVT,spotify:track:36sCyXGpgGVkiPaTObxvVT,https://api.spotify.com/v1/tracks/36sCyXGpgGVkiPaTObxvVT,https://api.spotify.com/v1/audio-analysis/36sCyXGpgGVkiPaTObxvVT,237333,4,"gitana (feat. jeis, pao alvarado & charly romero)","leon leiden, yung dupe, salma",not_hot
0.772,0.83,7,-5.019,1,0.0599,0.016,0.0,0.0843,0.697,94.011,audio_features,5XqCz18k96K8tx6DAYM97i,spotify:track:5XqCz18k96K8tx6DAYM97i,https://api.spotify.com/v1/tracks/5XqCz18k96K8tx6DAYM97i,https://api.spotify.com/v1/audio-analysis/5XqCz18k96K8tx6DAYM97i,194200,4,pa' romperla,"bad bunny, don omar",not_hot
0.711,0.692,2,-4.618,1,0.0367,0.385,8.69e-05,0.218,0.647,109.127,audio_features,6pFfGAUYmj5kNP1pVcCjdd,spotify:track:6pFfGAUYmj5kNP1pVcCjdd,https://api.spotify.com/v1/tracks/6pFfGAUYmj5kNP1pVcCjdd,https://api.spotify.com/v1/audio-analysis/6pFfGAUYmj5kNP1pVcCjdd,176613,4,inventame,la novedad norteña de israel leyva,not_hot
0.788,0.446,6,-9.812,1,0.0693,0.545,0.694,0.273,0.545,80.009,audio_features,1FlY15vdP570PJucy6JdYm,spotify:track:1FlY15vdP570PJucy6JdYm,https://api.spotify.com/v1/tracks/1FlY15vdP570PJucy6JdYm,https://api.spotify.com/v1/audio-analysis/1FlY15vdP570PJucy6JdYm,108000,4,controller,l.a.b.,not_hot
0.691,0.814,1,-3.788,0,0.117,0.0164,0.0,0.366,0.509,132.012,audio_features,7K9Z3yFNNLv5kwTjQYGjnu,spotify:track:7K9Z3yFNNLv5kwTjQYGjnu,https://api.spotify.com/v1/tracks/7K9Z3yFNNLv5kwTjQYGjnu,https://api.spotify.com/v1/audio-analysis/7K9Z3yFNNLv5kwTjQYGjnu,145611,4,#brooklynbloodpop!,syko,not_hot
0.725,0.853,10,-3.193,1,0.0516,0.305,0.0,0.115,0.707,134.991,audio_features,1zd35Y44Blc1CwwVbW3Qnk,spotify:track:1zd35Y44Blc1CwwVbW3Qnk,https://api.spotify.com/v1/tracks/1zd35Y44Blc1CwwVbW3Qnk,https://api.spotify.com/v1/audio-analysis/1zd35Y44Blc1CwwVbW3Qnk,248027,4,群青,yoasobi,not_hot
0.78,0.877,6,-3.683,0,0.0427,0.148,2.36e-06,0.0627,0.909,133.263,audio_features,1uKjQoh8JZj9ryuYRhpd7E,spotify:track:1uKjQoh8JZj9ryuYRhpd7E,https://api.spotify.com/v1/tracks/1uKjQoh8JZj9ryuYRhpd7E,https://api.spotify.com/v1/audio-analysis/1uKjQoh8JZj9ryuYRhpd7E,191973,4,ahora te puedes marchar,luis miguel,not_hot
0.615,0.699,4,-5.5,0,0.063,0.688,0.0,0.142,0.464,167.993,audio_features,4pq5g8DHg6lX7gDqu4OGlg,spotify:track:4pq5g8DHg6lX7gDqu4OGlg,https://api.spotify.com/v1/tracks/4pq5g8DHg6lX7gDqu4OGlg,https://api.spotify.com/v1/audio-analysis/4pq5g8DHg6lX7gDqu4OGlg,198847,4,nada fácil,"luccas carlos, vitão",not_hot
0.872,0.689,2,-6.801,1,0.318,0.196,5.12e-06,0.108,0.812,75.982,audio_features,1WGegaPI5cRivxk7Rv3Uw8,spotify:track:1WGegaPI5cRivxk7Rv3Uw8,https://api.spotify.com/v1/tracks/1WGegaPI5cRivxk7Rv3Uw8,https://api.spotify.com/v1/audio-analysis/1WGegaPI5cRivxk7Rv3Uw8,148621,4,kollektiv,"lx, gzuz",not_hot
0.572,0.691,8,-4.783,0,0.123,0.0788,0.000132,0.0619,0.318,92.082,audio_features,5fK0Q3j2iUcQtiRDXlPW0K,spotify:track:5fK0Q3j2iUcQtiRDXlPW0K,https://api.spotify.com/v1/tracks/5fK0Q3j2iUcQtiRDXlPW0K,https://api.spotify.com/v1/audio-analysis/5fK0Q3j2iUcQtiRDXlPW0K,211818,4,want to,dua lipa,not_hot
0.548,0.724,9,-7.476,0,0.0322,0.00126,0.00495,0.156,0.33,124.017,audio_features,22zPy1MIbl2FQOy5ekFdKD,spotify:track:22zPy1MIbl2FQOy5ekFdKD,https://api.spotify.com/v1/tracks/22zPy1MIbl2FQOy5ekFdKD,https://api.spotify.com/v1/audio-analysis/22zPy1MIbl2FQOy5ekFdKD,216764,4,rakasta mua,muste,not_hot
0.473,0.757,9,-5.103,1,0.0483,0.000727,0.0,0.151,0.425,168.005,audio_features,5WzgYEfub2pFJAAZfrOult,spotify:track:5WzgYEfub2pFJAAZfrOult,https://api.spotify.com/v1/tracks/5WzgYEfub2pFJAAZfrOult,https://api.spotify.com/v1/audio-analysis/5WzgYEfub2pFJAAZfrOult,181216,4,summer is a curse,the faim,not_hot
0.667,0.593,6,-7.781,0,0.0902,0.0446,0.0,0.126,0.268,90.043,audio_features,328Cr2ztwoeLCGvJIJH64p,spotify:track:328Cr2ztwoeLCGvJIJH64p,https://api.spotify.com/v1/tracks/328Cr2ztwoeLCGvJIJH64p,https://api.spotify.com/v1/audio-analysis/328Cr2ztwoeLCGvJIJH64p,170667,4,na chvíli,nik tendo,not_hot
0.656,0.838,5,-8.407,1,0.041,0.25,0.00281,0.207,0.74,132.981,audio_features,3NanY0K4okhIQzL33U5Ad8,spotify:track:3NanY0K4okhIQzL33U5Ad8,https://api.spotify.com/v1/tracks/3NanY0K4okhIQzL33U5Ad8,https://api.spotify.com/v1/audio-analysis/3NanY0K4okhIQzL33U5Ad8,131253,4,pain,pinkpantheress,not_hot
0.634,0.498,6,-10.242,0,0.103,0.375,0.0,0.115,0.299,109.817,audio_features,0GYPcKDlsb8WEtJkkKdtgH,spotify:track:0GYPcKDlsb8WEtJkkKdtgH,https://api.spotify.com/v1/tracks/0GYPcKDlsb8WEtJkkKdtgH,https://api.spotify.com/v1/audio-analysis/0GYPcKDlsb8WEtJkkKdtgH,264036,4,anos luz,matuê,not_hot
0.712,0.556,5,-7.214,0,0.0531,0.084,5.04e-05,0.527,0.22,90.494,audio_features,30KctD1WsHKTIYczXjip5a,spotify:track:30KctD1WsHKTIYczXjip5a,https://api.spotify.com/v1/tracks/30KctD1WsHKTIYczXjip5a,https://api.spotify.com/v1/audio-analysis/30KctD1WsHKTIYczXjip5a,193293,4,tequila shots,kid cudi,not_hot
0.715,0.7,4,-4.694,0,0.269,0.53,7.84e-06,0.108,0.647,191.951,audio_features,5zm5Ra1DVCmujK882R7QSP,spotify:track:5zm5Ra1DVCmujK882R7QSP,https://api.spotify.com/v1/tracks/5zm5Ra1DVCmujK882R7QSP,https://api.spotify.com/v1/audio-analysis/5zm5Ra1DVCmujK882R7QSP,227513,4,inolvidable,"ovy on the drums, beéle",not_hot
0.681,0.701,2,-5.192,0,0.442,0.388,0.0,0.132,0.518,170.072,audio_features,6AFIVhbJLR7YVvW9fLFMu1,spotify:track:6AFIVhbJLR7YVvW9fLFMu1,https://api.spotify.com/v1/tracks/6AFIVhbJLR7YVvW9fLFMu1,https://api.spotify.com/v1/audio-analysis/6AFIVhbJLR7YVvW9fLFMu1,182238,4,huracan,"samra, capital bra",not_hot
0.688,0.634,6,-7.904,0,0.0371,0.362,0.00105,0.101,0.812,82.041,audio_features,22RR5raQ9x7K0e6geLdELP,spotify:track:22RR5raQ9x7K0e6geLdELP,https://api.spotify.com/v1/tracks/22RR5raQ9x7K0e6geLdELP,https://api.spotify.com/v1/audio-analysis/22RR5raQ9x7K0e6geLdELP,236267,4,wake n bake,"regula, dillaz",not_hot
0.73,0.774,6,-5.639,1,0.168,0.0188,0.000454,0.147,0.732,88.269,audio_features,75RQYCt0aVJrk1QXgwOS32,spotify:track:75RQYCt0aVJrk1QXgwOS32,https://api.spotify.com/v1/tracks/75RQYCt0aVJrk1QXgwOS32,https://api.spotify.com/v1/audio-analysis/75RQYCt0aVJrk1QXgwOS32,175947,4,glorious (feat. skylar grey),macklemore,not_hot
0.767,0.705,0,-6.221,1,0.0521,0.342,0.0,0.25,0.52,94.013,audio_features,7Ckhk1XW5NV2k4jpqtQNlz,spotify:track:7Ckhk1XW5NV2k4jpqtQNlz,https://api.spotify.com/v1/tracks/7Ckhk1XW5NV2k4jpqtQNlz,https://api.spotify.com/v1/audio-analysis/7Ckhk1XW5NV2k4jpqtQNlz,232147,4,besame,"valentino, manuel turizo",not_hot
0.616,0.518,9,-8.628,0,0.032,0.487,2.78e-05,0.453,0.569,113.952,audio_features,4eMvGEz25irv76TvMRfzGp,spotify:track:4eMvGEz25irv76TvMRfzGp,https://api.spotify.com/v1/tracks/4eMvGEz25irv76TvMRfzGp,https://api.spotify.com/v1/audio-analysis/4eMvGEz25irv76TvMRfzGp,262827,4,chân ái,"orange, khói, chau dang khoa",not_hot
0.745,0.57,7,-7.748,1,0.188,0.323,4.02e-05,0.119,0.709,95.012,audio_features,5bP2w6Jfk5L44Mf2vqxhAl,spotify:track:5bP2w6Jfk5L44Mf2vqxhAl,https://api.spotify.com/v1/tracks/5bP2w6Jfk5L44Mf2vqxhAl,https://api.spotify.com/v1/audio-analysis/5bP2w6Jfk5L44Mf2vqxhAl,206587,4,somebody loves you,jeremy zucker,not_hot
0.752,0.716,10,-5.2,0,0.0325,0.254,0.0,0.243,0.553,117.007,audio_features,6C6mUonH6MNdSg5pw7kOc9,spotify:track:6C6mUonH6MNdSg5pw7kOc9,https://api.spotify.com/v1/tracks/6C6mUonH6MNdSg5pw7kOc9,https://api.spotify.com/v1/audio-analysis/6C6mUonH6MNdSg5pw7kOc9,206760,4,ayer me llamó mi ex (feat. lenny santos),khea,not_hot
0.668,0.392,2,-12.178,0,0.0585,0.789,0.00275,0.345,0.323,135.936,audio_features,2W779g2UrRZtVdf3FcEOO1,spotify:track:2W779g2UrRZtVdf3FcEOO1,https://api.spotify.com/v1/tracks/2W779g2UrRZtVdf3FcEOO1,https://api.spotify.com/v1/audio-analysis/2W779g2UrRZtVdf3FcEOO1,162794,3,in my mind,lyn lapid,not_hot
0.934,0.53,1,-9.805,1,0.217,0.00719,0.0,0.11,0.432,96.993,audio_features,4HtQ1OKauyaDx1jIos6Zmv,spotify:track:4HtQ1OKauyaDx1jIos6Zmv,https://api.spotify.com/v1/tracks/4HtQ1OKauyaDx1jIos6Zmv,https://api.spotify.com/v1/audio-analysis/4HtQ1OKauyaDx1jIos6Zmv,167404,4,okay,tessa,not_hot
0.618,0.775,2,-6.41,1,0.0282,0.0392,0.0,0.127,0.842,133.981,audio_features,3ZyMRe0jlSqffPBMeHUZFX,spotify:track:3ZyMRe0jlSqffPBMeHUZFX,https://api.spotify.com/v1/tracks/3ZyMRe0jlSqffPBMeHUZFX,https://api.spotify.com/v1/audio-analysis/3ZyMRe0jlSqffPBMeHUZFX,300513,4,kangen,dewa 19,not_hot
0.437,0.184,1,-17.667,1,0.0313,0.72,0.00253,0.113,0.247,80.088,audio_features,1DNA2z7Txysjk3cNz2nDLm,spotify:track:1DNA2z7Txysjk3cNz2nDLm,https://api.spotify.com/v1/tracks/1DNA2z7Txysjk3cNz2nDLm,https://api.spotify.com/v1/audio-analysis/1DNA2z7Txysjk3cNz2nDLm,136000,4,wfm,realestk,not_hot
0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.839,95.001,audio_features,6KuqAtoeVzxAYOaMveLNpH,spotify:track:6KuqAtoeVzxAYOaMveLNpH,https://api.spotify.com/v1/tracks/6KuqAtoeVzxAYOaMveLNpH,https://api.spotify.com/v1/audio-analysis/6KuqAtoeVzxAYOaMveLNpH,200480,4,dura,daddy yankee,not_hot
0.801,0.839,1,-3.267,0,0.24,0.0206,7.65e-05,0.0946,0.792,170.011,audio_features,4f49sFQko7jHLEFd3tCf5p,spotify:track:4f49sFQko7jHLEFd3tCf5p,https://api.spotify.com/v1/tracks/4f49sFQko7jHLEFd3tCf5p,https://api.spotify.com/v1/audio-analysis/4f49sFQko7jHLEFd3tCf5p,229027,4,ojitos chiquitos,don omar,not_hot
0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,audio_features,7ycWLEP1GsNjVvcjawXz3z,spotify:track:7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/tracks/7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/audio-analysis/7ycWLEP1GsNjVvcjawXz3z,205040,4,praise the lord (da shine) (feat. skepta),a$ap rocky,not_hot
0.441,0.43,3,-8.456,1,0.0306,0.661,0.000198,0.114,0.122,81.85,audio_features,1JKPQ1LcpnFPpL93EcHQ1Y,spotify:track:1JKPQ1LcpnFPpL93EcHQ1Y,https://api.spotify.com/v1/tracks/1JKPQ1LcpnFPpL93EcHQ1Y,https://api.spotify.com/v1/audio-analysis/1JKPQ1LcpnFPpL93EcHQ1Y,185698,4,stein på stein,"hver gang vi møtes, maria mena",not_hot
0.85,0.405,0,-11.476,0,0.16,0.248,6.98e-05,0.0816,0.216,124.879,audio_features,5o97jGCkxfQ6AoHF44HMI9,spotify:track:5o97jGCkxfQ6AoHF44HMI9,https://api.spotify.com/v1/tracks/5o97jGCkxfQ6AoHF44HMI9,https://api.spotify.com/v1/audio-analysis/5o97jGCkxfQ6AoHF44HMI9,114521,4,fully fendi,mula b,not_hot
0.609,0.595,3,-5.349,1,0.0325,0.327,0.0,0.127,0.227,124.081,audio_features,3mAc5QY56d5Zl1MbvnWybK,spotify:track:3mAc5QY56d5Zl1MbvnWybK,https://api.spotify.com/v1/tracks/3mAc5QY56d5Zl1MbvnWybK,https://api.spotify.com/v1/audio-analysis/3mAc5QY56d5Zl1MbvnWybK,262400,4,太陽,pika chiu,not_hot
0.869,0.838,0,-4.515,0,0.0663,0.0113,0.269,0.0583,0.717,122.018,audio_features,013PVeWEFQio3XHFH9rIC6,spotify:track:013PVeWEFQio3XHFH9rIC6,https://api.spotify.com/v1/tracks/013PVeWEFQio3XHFH9rIC6,https://api.spotify.com/v1/audio-analysis/013PVeWEFQio3XHFH9rIC6,121987,4,instagram,"dimitri vegas & like mike, david guetta, daddy yankee, afro bros, natti natasha, dimitri vegas, like mike",not_hot
0.797,0.531,1,-10.554,1,0.0472,0.114,0.0,0.104,0.869,129.995,audio_features,1X0MaGErD8rcspqQs9s2m0,spotify:track:1X0MaGErD8rcspqQs9s2m0,https://api.spotify.com/v1/tracks/1X0MaGErD8rcspqQs9s2m0,https://api.spotify.com/v1/audio-analysis/1X0MaGErD8rcspqQs9s2m0,164308,4,só tem eu,zé felipe,not_hot
0.568,0.87,1,-2.615,1,0.172,8.36e-05,0.000779,0.084,0.338,188.014,audio_features,6vZI7ju4Bg0Ui7HRidqlp4,spotify:track:6vZI7ju4Bg0Ui7HRidqlp4,https://api.spotify.com/v1/tracks/6vZI7ju4Bg0Ui7HRidqlp4,https://api.spotify.com/v1/audio-analysis/6vZI7ju4Bg0Ui7HRidqlp4,125128,3,straight outta reiger park (wie se kind is die),"meneer cee, deelogic",not_hot
0.905,0.884,0,-4.076,1,0.236,0.111,8.31e-05,0.107,0.588,135.048,audio_features,6X5OFBbrsHRsyO1zP7udgr,spotify:track:6X5OFBbrsHRsyO1zP7udgr,https://api.spotify.com/v1/tracks/6X5OFBbrsHRsyO1zP7udgr,https://api.spotify.com/v1/audio-analysis/6X5OFBbrsHRsyO1zP7udgr,186027,4,man's not hot,big shaq,not_hot
0.744,0.859,11,-3.166,1,0.0795,0.0256,6.27e-05,0.0881,0.787,91.977,audio_features,1KSqYYJFyfTecXFk9M0prc,spotify:track:1KSqYYJFyfTecXFk9M0prc,https://api.spotify.com/v1/tracks/1KSqYYJFyfTecXFk9M0prc,https://api.spotify.com/v1/audio-analysis/1KSqYYJFyfTecXFk9M0prc,232787,4,escápate conmigo (feat. ozuna),wisin,not_hot
0.648,0.827,9,-4.78,0,0.042,0.00533,0.338,0.217,0.598,176.005,audio_features,6tMdpUXfT70TD6Eh3XfB1p,spotify:track:6tMdpUXfT70TD6Eh3XfB1p,https://api.spotify.com/v1/tracks/6tMdpUXfT70TD6Eh3XfB1p,https://api.spotify.com/v1/audio-analysis/6tMdpUXfT70TD6Eh3XfB1p,230895,4,my ordinary life,the living tombstone,not_hot
0.82,0.611,9,-5.02,0,0.122,0.0766,2.5e-05,0.0684,0.637,127.883,audio_features,6e2YNCn1sP5eqnUe17vtxv,spotify:track:6e2YNCn1sP5eqnUe17vtxv,https://api.spotify.com/v1/tracks/6e2YNCn1sP5eqnUe17vtxv,https://api.spotify.com/v1/audio-analysis/6e2YNCn1sP5eqnUe17vtxv,133134,4,inferno,"sub urban, bella poarch",not_hot
